Effective Date,County,Trade Title,Region,Type,Class,Base Wage,Foreman Wage,OT M-F,OT Sa,OT Su,OT Hol,H/W,Pension,Vacation,Training,Other Fringe Benefit
10/26/2018,Logan,SHEETMETAL WORKER,All,BLD,,35.15,38.55,1.5,1.5,2,2,9.20,14.98,0.00,0.80,0.00
8/15/2018,Logan,SPRINKLER FITTER,ALL,BLD,,37.12,39.87,1.5,1.5,2,2,8.42,8.50,0.00,0.35,
8/15/2018,Logan,STONE MASON,All,BLD,,31.72,33.31,1.5,1.5,2,2,9.10,13.96,0.00,0.85,0.00
8/15/2018,Logan,TERRAZZO FINISHER,ALL,BLD,,30.70,30.70,1.5,1.5,2,2,8.57,9.94,0.00,0.10,
8/15/2018,Logan,TERRAZZO MASON,ALL,BLD,,32.20,32.20,1.5,1.5,2,2,8.57,9.94,0.00,0.10,
8/15/2018,Logan,TILE MASON,All,BLD,,32.53,32.53,1.5,1.5,2,2,9.10,10.29,0.00,0.15,0.00
12/14/2018,Logan,TRUCK DRIVER,All,ALL,1,37.16,,1.5,1.5,2,2,12.65,6.35,0.00,0.25,18.51
4/5/2019,Logan,TRUCK DRIVER,All,ALL,2,37.69,41.17,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
8/15/2018,Logan,TRUCK DRIVER,All,ALL,3,37.98,41.17,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
12/14/2018,Logan,TRUCK DRIVER,All,ALL,4,38.30,,1.5,1.5,2,2,12.65,6.35,0.00,0.25,18.51
8/15/2018,Logan,TRUCK DRIVER,All,ALL,5,39.32,41.17,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
12/14/2018,Logan,TRUCK DRIVER,All,O&C,1,29.73,,1.5,1.5,2,2,12.65,6.35,0.00,0.25,18.51
12/14/2018,Logan,TRUCK DRIVER,All,O&C,2,30.15,,1.5,1.5,2,2,12.65,6.35,0.00,0.25,18.51
8/15/2018,Logan,TRUCK DRIVER,All,O&C,3,30.38,32.94,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
12/14/2018,Logan,TRUCK DRIVER,All,O&C,4,30.64,,1.5,1.5,2,2,12.65,6.35,0.00,0.25,18.51
8/15/2018,Logan,TRUCK DRIVER,All,O&C,5,31.46,32.94,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
8/15/2018,Logan,TUCKPOINTER,All,BLD,,31.72,33.31,1.5,1.5,2,2,9.10,13.96,0.00,0.85,0.00
4/5/2019,Macon,ASBESTOS ABT-GEN,All,BLD,,30.89,32.14,1.5,1.5,2,2,6.30,16.87,0.00,0.90,0.00
8/15/2018,Macon,ASBESTOS ABT-MEC,ALL,BLD,,31.56,32.56,1.5,1.5,2,2,8.25,3.00,0.00,0.00,
8/15/2018,Macon,BOILERMAKER,All,BLD,,37.00,39.50,1.5,1.5,2,2,7.07,23.72,1.50,1.05,0.00
8/15/2018,Macon,BRICK MASON,All,BLD,,31.72,33.31,1.5,1.5,2,2,9.10,13.96,0.00,0.85,0.00
4/5/2019,Macon,CARPENTER,All,BLD,,32.24,34.49,1.5,1.5,2,2,8.55,17.50,0.00,0.54,0.00
4/5/2019,Macon,CARPENTER,All,HWY,,33.30,35.05,1.5,1.5,2,2,8.55,17.50,0.00,0.52,0.00
4/5/2019,Macon,CEMENT MASON,All,BLD,,32.10,33.10,1.5,1.5,2,2,6.30,16.30,0.00,0.61,0.00
6/6/2019,Macon,CEMENT MASON,All,HWY,,31.00,32.50,1.5,1.5,2,2,6.30,16.30,0.00,0.60,0.00
8/15/2018,Macon,CERAMIC TILE FNSHER,All,BLD,,31.03,31.03,1.5,1.5,2,2,9.10,10.29,0.00,0.15,0.00
8/15/2018,Macon,ELECTRIC PWR EQMT OP,All,ALL,,45.09,56.52,1.5,1.5,2,2,7.10,12.62,0.00,0.45,0.00
8/15/2018,Macon,ELECTRIC PWR GRNDMAN,All,ALL,,30.81,56.52,1.5,1.5,2,2,6.67,8.62,0.00,0.31,0.00
8/15/2018,Macon,ELECTRIC PWR LINEMAN,All,ALL,,50.11,56.52,1.5,1.5,2,2,7.25,14.03,0.00,0.50,0.00
8/15/2018,Macon,ELECTRIC PWR TRK DRV,All,ALL,,32.32,56.52,1.5,1.5,2,2,6.72,9.05,0.00,0.32,0.00
4/5/2019,Macon,ELECTRICIAN,All,BLD,,37.00,40.70,1.5,1.5,2,2,7.40,10.36,0.00,0.56,0.00
4/5/2019,Macon,ELECTRONIC SYS TECH,All,BLD,,33.55,35.55,1.5,1.5,2,2,7.05,7.00,0.00,0.40,0.00
8/15/2018,Macon,ELEVATOR CONSTRUCTOR,All,BLD,,44.78,50.38,2,2,2,2,15.43,16.61,3.58,0.61,0.00
4/5/2019,Macon,GLAZIER,All,BLD,,35.91,37.91,1.5,1.5,2,2,6.25,10.20,0.00,0.68,0.00
4/5/2019,Macon,HT/FROST INSULATOR,All,BLD,,38.70,39.70,1.5,1.5,2,2,10.26,12.21,0.00,0.70,0.00
8/15/2018,Macon,IRON WORKER,E,ALL,,32.86,34.76,1.5,1.5,2,2,11.14,12.09,0.00,1.11,0.00
4/5/2019,Macon,IRON WORKER,W,BLD,,31.64,33.64,1.5,1.5,2,2,9.82,15.16,0.00,0.70,0.00
4/5/2019,Macon,IRON WORKER,W,HWY,,33.11,34.86,1.5,1.5,2,2,9.82,16.07,0.00,0.70,0.00
4/5/2019,Macon,LABORER,All,BLD,,28.39,29.64,1.5,1.5,2,2,6.30,16.87,0.00,0.80,0.00
4/5/2019,Macon,LABORER,All,HWY,,29.65,30.65,1.5,1.5,2,2,6.30,17.88,0.00,0.80,0.00
8/15/2018,Macon,LATHER,All,BLD,,32.24,34.49,1.5,1.5,2,2,8.55,17.50,0.00,0.54,0.00
8/15/2018,Macon,MACHINIST,All,BLD,,48.38,50.88,1.5,1.5,2,2,7.23,8.95,1.85,1.47,0.00
8/15/2018,Macon,MARBLE FINISHERS,ALL,BLD,,30.70,30.70,1.5,1.5,2,2,8.57,9.94,0.00,0.10,
8/15/2018,Macon,MARBLE MASON,All,BLD,,31.72,33.31,1.5,1.5,2,2,9.10,13.96,0.00,0.85,0.00
8/15/2018,Macon,MILLWRIGHT,All,BLD,,32.24,34.49,1.5,1.5,2,2,8.55,17.96,0.00,0.54,0.00
8/15/2018,Macon,MILLWRIGHT,All,HWY,,34.98,36.73,1.5,1.5,2,2,8.55,18.52,0.00,0.52,0.00
4/5/2019,Macon,OPERATING ENGINEER,All,BLD,1,36.79,38.36,1.5,1.5,2,2,11.30,10.60,0.00,2.05,0.00
8/15/2018,Macon,OPERATING ENGINEER,All,BLD,2,34.32,38.36,1.5,1.5,2,2,11.30,10.60,0.00,2.05,0.00
8/15/2018,Macon,OPERATING ENGINEER,All,BLD,3,30.53,38.36,1.5,1.5,2,2,11.30,10.60,0.00,2.05,0.00
8/15/2018,Macon,OPERATING ENGINEER,All,BLD,4,38.36,38.36,1.5,1.5,2,2,11.30,10.60,0.00,2.05,0.00
4/5/2019,Macon,OPERATING ENGINEER,All,HWY,1,42.77,0.00,1.5,1.5,2,2,11.30,10.60,0.00,2.05,0.00
4/5/2019,Macon,OPERATING ENGINEER,All,HWY,2,38.17,0.00,1.5,1.5,2,2,11.30,10.60,0.00,2.05,0.00
4/5/2019,Macon,OPERATING ENGINEER,All,HWY,3,31.09,0.00,1.5,1.5,2,2,11.30,10.60,0.00,2.05,0.00
8/15/2018,Macon,OPERATING ENGINEER,All,HWY,4,44.38,0.00,1.5,1.5,2,2,11.30,10.60,0.00,2.05,0.00
8/15/2018,Macon,OPERATING ENGINEER,All,O&C,,34.22,0.00,1.5,1.5,2,2,11.30,10.60,0.00,2.05,0.00
4/5/2019,Macon,PAINTER,All,ALL,,29.00,30.50,1.5,1.5,2,2,6.30,12.30,0.00,0.70,0.00
4/5/2019,Macon,PAINTER OVER 30FT,All,ALL,,30.00,31.50,1.5,1.5,2,2,6.30,12.30,0.00,0.70,0.00
8/15/2018,Macon,PAINTER PWR EQMT,All,ALL,,29.75,31.25,1.5,1.5,2,2,6.30,12.30,0.00,0.70,0.00
8/15/2018,Macon,PILEDRIVER,All,BLD,,33.24,35.49,1.5,1.5,2,2,8.55,17.50,0.00,0.54,0.00
8/15/2018,Macon,PILEDRIVER,All,HWY,,33.30,35.05,1.5,1.5,2,2,8.55,17.50,0.00,0.52,0.00
8/15/2018,Macon,PIPEFITTER,All,BLD,,37.97,41.97,1.5,1.5,2,2,7.25,10.51,0.00,1.11,0.00
8/15/2018,Macon,PLASTERER,ALL,BLD,,30.00,32.00,1.5,1.5,2,2,8.40,17.74,0.00,0.80,
4/5/2019,Macon,PLUMBER,All,BLD,,37.97,41.97,1.5,1.5,2,2,7.25,10.51,0.00,1.11,0.00
8/15/2018,Macon,ROOFER,All,BLD,,28.57,31.59,1.5,1.5,2,2,10.80,8.66,0.00,0.65,0.00
4/5/2019,Macon,SHEETMETAL WORKER,All,BLD,,33.11,36.11,1.5,1.5,2,2,9.20,15.13,0.00,0.70,0.00
8/15/2018,Macon,SPRINKLER FITTER,All,BLD,,42.87,45.62,1.5,1.5,2,2,8.67,9.55,0.00,0.52,0.00
8/15/2018,Macon,STONE MASON,All,BLD,,31.72,33.31,1.5,1.5,2,2,9.10,13.96,0.00,0.85,0.00
8/15/2018,Macon,TERRAZZO FINISHER,ALL,BLD,,30.70,30.70,1.5,1.5,2,2,8.57,9.94,0.00,0.10,
8/15/2018,Macon,TERRAZZO MASON,ALL,BLD,,32.20,32.20,1.5,1.5,2,2,8.57,9.94,0.00,0.10,
8/15/2018,Macon,TILE MASON,All,BLD,,32.53,32.53,1.5,1.5,2,2,9.10,10.29,0.00,0.15,0.00
8/15/2018,Macon,TRUCK DRIVER,All,ALL,1,37.16,41.17,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
4/5/2019,Macon,TRUCK DRIVER,All,ALL,2,37.69,41.17,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
8/15/2018,Macon,TRUCK DRIVER,All,ALL,3,37.98,41.17,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
8/15/2018,Macon,TRUCK DRIVER,All,ALL,4,38.30,41.17,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
8/15/2018,Macon,TRUCK DRIVER,All,ALL,5,39.32,41.17,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
8/15/2018,Macon,TRUCK DRIVER,All,O&C,1,29.73,32.94,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
4/5/2019,Macon,TRUCK DRIVER,All,O&C,2,30.15,32.94,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
8/15/2018,Macon,TRUCK DRIVER,All,O&C,3,30.38,32.94,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
4/5/2019,Macon,TRUCK DRIVER,All,O&C,4,30.64,32.94,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
8/15/2018,Macon,TRUCK DRIVER,All,O&C,5,31.46,32.94,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
8/15/2018,Macon,TUCKPOINTER,All,BLD,,31.72,33.31,1.5,1.5,2,2,9.10,13.96,0.00,0.85,0.00
8/15/2018,Macoupin,ASBESTOS ABT-GEN,ALL,ALL,,30.63,31.13,1.5,1.5,2,2,6.30,16.01,0.00,0.80,
8/15/2018,Macoupin,ASBESTOS ABT-MEC,All,BLD,,30.63,31.13,1.5,1.5,2,2,6.30,17.31,0.00,0.80,0.00
8/15/2018,Macoupin,BOILERMAKER,All,BLD,,37.00,39.50,1.5,1.5,2,2,7.07,23.72,1.50,1.05,0.00
8/15/2018,Macoupin,BRICK MASON,N,BLD,,30.29,31.80,1.5,1.5,2,2,9.10,11.18,0.00,0.85,0.00
8/15/2018,Macoupin,BRICK MASON,S,BLD,,33.13,35.12,1.5,1.5,2,2,8.75,12.44,0.00,0.95,0.00
4/5/2019,Macoupin,CARPENTER,All,BLD,,32.24,34.49,1.5,1.5,2,2,8.55,17.50,0.00,0.54,0.00
4/5/2019,Macoupin,CARPENTER,All,HWY,,33.30,35.05,1.5,1.5,2,2,8.55,17.50,0.00,0.52,0.00
4/5/2019,Macoupin,CEMENT MASON,All,ALL,,33.90,34.90,1.5,1.5,2,2,9.95,14.00,0.00,0.30,0.00
8/15/2018,Macoupin,CERAMIC TILE FNSHER,All,BLD,,31.03,31.03,1.5,1.5,2,2,9.10,8.71,0.00,0.15,0.00
8/15/2018,Macoupin,ELECTRIC PWR EQMT OP,N,ALL,,45.09,56.52,1.5,1.5,2,2,7.10,12.62,0.00,0.45,0.00
6/6/2019,Macoupin,ELECTRIC PWR EQMT OP,SE,ALL,,44.09,53.15,1.5,1.5,2,2,6.95,12.34,0.00,0.44,0.00
6/6/2019,Macoupin,ELECTRIC PWR EQMT OP,SW,ALL,,43.48,,1.5,1.5,2,2,8.00,12.17,0.00,0.43,0.00
8/15/2018,Macoupin,ELECTRIC PWR GRNDMAN,N,ALL,,30.81,56.52,1.5,1.5,2,2,6.67,8.62,0.00,0.31,0.00
6/6/2019,Macoupin,ELECTRIC PWR GRNDMAN,SE,ALL,,32.91,53.15,1.5,1.5,2,2,5.19,9.22,0.00,0.33,0.00
6/6/2019,Macoupin,ELECTRIC PWR GRNDMAN,SW,ALL,,28.09,,1.5,1.5,2,2,8.00,7.86,0.00,0.28,0.00
8/15/2018,Macoupin,ELECTRIC PWR LINEMAN,N,ALL,,50.11,56.52,1.5,1.5,2,2,7.25,14.03,0.00,0.50,0.00
6/6/2019,Macoupin,ELECTRIC PWR LINEMAN,SE,ALL,,50.70,53.15,1.5,1.5,2,2,7.99,14.21,0.00,0.51,0.00
6/6/2019,Macoupin,ELECTRIC PWR LINEMAN,SW,ALL,,50.66,53.51,1.5,1.5,2,2,8.00,14.19,0.00,0.51,0.00
8/15/2018,Macoupin,ELECTRIC PWR TRK DRV,N,ALL,,32.32,56.52,1.5,1.5,2,2,6.72,9.05,0.00,0.32,0.00
6/6/2019,Macoupin,ELECTRIC PWR TRK DRV,SE,ALL,,35.99,53.15,1.5,1.5,2,2,5.68,10.08,0.00,0.36,0.00
6/6/2019,Macoupin,ELECTRIC PWR TRK DRV,SW,ALL,,32.59,,1.5,1.5,2,2,8.00,9.13,0.00,0.33,0.00
4/5/2019,Macoupin,ELECTRICIAN,N,BLD,,35.34,37.34,1.5,1.5,2,2,7.58,10.61,0.00,0.40,0.00
6/6/2019,Macoupin,ELECTRICIAN,SE,ALL,,39.79,42.18,1.5,1.5,2,2,7.99,11.04,0.00,1.00,2.39
6/6/2019,Macoupin,ELECTRICIAN,SW,ALL,,42.01,44.26,1.5,1.5,2,2,9.25,12.92,0.00,0.21,0.00
6/6/2019,Macoupin,ELECTRONIC SYS TECH,N,BLD,,31.60,33.60,1.5,1.5,2,2,7.05,8.95,0.00,0.40,0.00
6/6/2019,Macoupin,ELECTRONIC SYS TECH,SE,BLD,,33.52,35.52,1.5,1.5,2,2,3.65,9.76,0.00,0.40,0.00
6/6/2019,Macoupin,ELECTRONIC SYS TECH,SW,BLD,,31.75,33.75,1.5,1.5,2,2,9.25,6.60,0.00,0.40,0.00
11/30/2018,Macoupin,ELEVATOR CONSTRUCTOR,All,BLD,,48.54,54.61,2,2,2,2,15.43,16.61,3.88,0.61,0.00
4/5/2019,Macoupin,GLAZIER,N,BLD,,35.91,37.91,1.5,1.5,2,2,6.25,10.20,0.00,0.68,0.00
8/15/2018,Macoupin,GLAZIER,S,BLD,,32.78,0.00,2,2,2,2,9.02,10.80,2.63,0.31,
11/16/2018,Macoupin,HT/FROST INSULATOR,ALL,BLD,,38.70,39.70,1.5,1.5,2,2,10.26,12.21,3.90,0.70,0.00
4/5/2019,Macoupin,IRON WORKER,N,BLD,,31.64,33.64,1.5,1.5,2,2,9.82,15.16,0.00,0.70,0.00
4/5/2019,Macoupin,IRON WORKER,N,HWY,,33.11,34.86,1.5,1.5,2,2,9.82,16.07,0.00,0.70,0.00
8/15/2018,Macoupin,IRON WORKER,S,ALL,,32.00,34.00,1.5,1.5,2,2,9.46,15.50,0.00,0.42,
4/5/2019,Macoupin,LABORER,All,ALL,,30.13,30.63,1.5,1.5,2,2,6.30,17.31,0.00,0.80,0.00
8/15/2018,Macoupin,LATHER,All,BLD,,32.24,34.49,1.5,1.5,2,2,8.55,17.50,0.00,0.54,0.00
8/15/2018,Macoupin,MACHINIST,All,BLD,,48.38,50.88,1.5,1.5,2,2,7.23,8.95,1.85,1.47,0.00
8/15/2018,Macoupin,MARBLE FINISHERS,ALL,BLD,,30.48,30.48,1.5,1.5,2,2,8.57,8.58,0.00,0.10,
8/15/2018,Macoupin,MARBLE MASON,All,BLD,,30.29,31.80,1.5,1.5,2,2,9.10,11.18,0.00,0.85,0.00
8/15/2018,Macoupin,MILLWRIGHT,All,BLD,,32.24,34.49,1.5,1.5,2,2,8.55,17.96,0.00,0.54,0.00
8/15/2018,Macoupin,MILLWRIGHT,All,HWY,,34.98,36.73,1.5,1.5,2,2,8.55,18.52,0.00,0.52,0.00
8/15/2018,Macoupin,OPERATING ENGINEER,All,BLD,1,37.70,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Macoupin,OPERATING ENGINEER,All,BLD,2,36.57,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Macoupin,OPERATING ENGINEER,All,BLD,3,32.09,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Macoupin,OPERATING ENGINEER,All,BLD,4,32.15,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Macoupin,OPERATING ENGINEER,All,BLD,5,31.82,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Macoupin,OPERATING ENGINEER,All,BLD,6,40.25,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Macoupin,OPERATING ENGINEER,All,BLD,7,40.55,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Macoupin,OPERATING ENGINEER,All,BLD,8,40.83,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Macoupin,OPERATING ENGINEER,All,BLD,9,38.70,40.70,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
4/5/2019,Macoupin,OPERATING ENGINEER,All,HWY,1,36.20,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
4/5/2019,Macoupin,OPERATING ENGINEER,All,HWY,2,35.07,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Macoupin,OPERATING ENGINEER,All,HWY,3,30.59,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Macoupin,OPERATING ENGINEER,All,HWY,4,30.65,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Macoupin,OPERATING ENGINEER,All,HWY,5,30.32,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Macoupin,OPERATING ENGINEER,All,HWY,6,38.75,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Macoupin,OPERATING ENGINEER,All,HWY,7,39.05,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Macoupin,OPERATING ENGINEER,All,HWY,8,39.33,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Macoupin,OPERATING ENGINEER,All,HWY,9,37.20,39.20,1.5,1.5,2,2,12.35,18.00,0.00,1.00,0.00
8/15/2018,Macoupin,PAINTER,All,BLD,,31.25,32.75,1.5,1.5,2,2,5.90,10.52,0.00,0.70,0.00
8/15/2018,Macoupin,PAINTER,All,HWY,,32.45,33.95,1.5,1.5,2,2,5.90,10.52,0.00,0.70,0.00
8/15/2018,Macoupin,PAINTER OVER 30FT,All,BLD,,32.25,33.75,1.5,1.5,2,2,5.90,10.52,0.00,0.70,0.00
8/15/2018,Macoupin,PAINTER PWR EQMT,All,BLD,,32.25,33.75,1.5,1.5,2,2,5.90,10.52,0.00,0.70,0.00
8/15/2018,Macoupin,PAINTER PWR EQMT,All,HWY,,33.45,34.95,1.5,1.5,2,2,5.90,10.52,0.00,0.70,0.00
8/15/2018,Macoupin,PILEDRIVER,All,BLD,,33.24,35.49,1.5,1.5,2,2,8.55,17.50,0.00,0.54,0.00
8/15/2018,Macoupin,PILEDRIVER,All,HWY,,33.30,35.05,1.5,1.5,2,2,8.55,17.50,0.00,0.52,0.00
8/15/2018,Macoupin,PIPEFITTER,N,BLD,,42.35,46.35,1.5,1.5,2,2,7.25,10.51,0.00,1.11,0.00
8/15/2018,Macoupin,PIPEFITTER,S,BLD,,42.66,44.79,1.5,1.5,2,2,5.00,8.75,0.00,0.35,0.00
8/15/2018,Macoupin,PLASTERER,All,BLD,,32.50,34.00,1.5,2,2,2,9.95,9.40,0.00,0.40,0.00
8/15/2018,Macoupin,PLUMBER,N,BLD,,42.35,46.35,1.5,1.5,2,2,7.25,10.51,0.00,1.11,0.00
8/15/2018,Macoupin,PLUMBER,S,BLD,,42.66,44.79,1.5,1.5,2,2,5.00,8.75,0.00,0.35,0.00
8/15/2018,Macoupin,ROOFER,All,BLD,,30.70,33.20,1.5,1.5,2,2,10.40,9.25,0.00,0.53,0.00
8/15/2018,Macoupin,ROOFER,S,BLD,,32.70,34.70,1.5,1.5,1.5,2,9.00,8.55,0.00,0.39,0.00
4/5/2019,Macoupin,SHEETMETAL WORKER,All,ALL,,34.27,35.77,1.5,1.5,2,2,9.25,8.84,2.06,0.54,0.00
8/15/2018,Macoupin,SPRINKLER FITTER,ALL,BLD,,42.31,45.31,1.5,2,2,2,8.72,12.95,0.00,1.10,
8/15/2018,Macoupin,STONE MASON,All,BLD,,30.29,31.80,1.5,1.5,2,2,9.10,11.18,0.00,0.85,0.00
8/15/2018,Macoupin,TERRAZZO FINISHER,ALL,BLD,,30.48,30.48,1.5,1.5,2,2,8.57,8.58,0.00,0.10,
8/15/2018,Macoupin,TERRAZZO MASON,ALL,BLD,,31.98,31.98,1.5,1.5,2,2,8.57,8.58,0.00,0.10,
8/15/2018,Macoupin,TILE MASON,All,BLD,,32.53,32.53,1.5,1.5,2,2,9.10,8.71,0.00,0.15,0.00
4/5/2019,Macoupin,TRUCK DRIVER,All,ALL,1,37.16,41.17,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
4/5/2019,Macoupin,TRUCK DRIVER,All,ALL,2,37.69,41.17,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
8/15/2018,Macoupin,TRUCK DRIVER,All,ALL,3,37.98,41.17,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
4/5/2019,Macoupin,TRUCK DRIVER,All,ALL,4,38.30,41.17,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
8/15/2018,Macoupin,TRUCK DRIVER,All,ALL,5,39.32,41.17,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
4/5/2019,Macoupin,TRUCK DRIVER,All,O&C,1,29.73,32.94,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
4/5/2019,Macoupin,TRUCK DRIVER,All,O&C,2,30.15,32.94,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
8/15/2018,Macoupin,TRUCK DRIVER,All,O&C,3,30.38,32.94,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
4/5/2019,Macoupin,TRUCK DRIVER,All,O&C,4,30.64,32.94,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
8/15/2018,Macoupin,TRUCK DRIVER,All,O&C,5,31.46,32.94,1.5,1.5,2,2,12.65,6.35,0.00,0.25,0.00
8/15/2018,Macoupin,TUCKPOINTER,N,BLD,,30.29,31.80,1.5,1.5,2,2,9.10,11.18,0.00,0.85,0.00
8/15/2018,Madison,ASBESTOS ABT-GEN,NW,ALL,,31.09,31.59,1.5,1.5,2,2,6.30,15.55,0.00,0.80,
8/15/2018,Madison,ASBESTOS ABT-GEN,SE,ALL,,31.94,32.44,1.5,1.5,2,2,8.25,14.05,0.00,0.80,0.00
8/15/2018,Madison,ASBESTOS ABT-MEC,All,BLD,,26.80,27.30,1.5,1.5,2,2,6.30,21.14,0.00,0.80,0.00
8/15/2018,Madison,BOILERMAKER,All,BLD,,37.00,39.50,1.5,1.5,2,2,7.07,23.72,1.50,1.05,0.00
8/15/2018,Madison,BRICK MASON,All,BLD,,33.13,35.12,1.5,1.5,2,2,8.75,12.44,0.00,0.80,0.00
4/5/2019,Madison,CARPENTER,All,ALL,,38.85,40.35,1.5,1.5,2,2,7.25,9.25,0.00,0.50,0.00
4/5/2019,Madison,CEMENT MASON,All,ALL,,33.90,34.90,1.5,1.5,2,2,9.95,14.00,0.00,0.30,0.00
8/15/2018,Madison,CERAMIC TILE FNSHER,All,BLD,,27.55,,1.5,1.5,2,2,7.45,6.86,0.00,0.40,0.00
5/3/2019,Madison,ELECTRIC PWR EQMT OP,NW,ALL,,46.48,,1.5,1.5,2,2,8.00,12.17,0.00,0.43,0.00
8/15/2018,Madison,ELECTRIC PWR EQMT OP,SE,ALL,,44.09,53.15,1.5,1.5,2,2,6.95,12.34,0.00,0.44,0.00
5/3/2019,Madison,ELECTRIC PWR GRNDMAN,NW,ALL,,31.09,,1.5,1.5,2,2,8.00,7.86,0.00,0.28,0.00
8/15/2018,Madison,ELECTRIC PWR GRNDMAN,SE,ALL,,32.91,53.15,1.5,1.5,2,2,5.19,9.22,0.00,0.33,0.00
8/15/2018,Madison,ELECTRIC PWR LINEMAN,NW,ALL,,50.66,53.51,1.5,1.5,2,2,8.00,14.19,0.00,0.51,0.00
8/15/2018,Madison,ELECTRIC PWR LINEMAN,SE,ALL,,50.70,53.15,1.5,1.5,2,2,7.99,14.21,0.00,0.51,0.00
5/3/2019,Madison,ELECTRIC PWR TRK DRV,NW,ALL,,32.59,,1.5,1.5,2,2,8.00,9.13,0.00,0.33,0.00
8/15/2018,Madison,ELECTRIC PWR TRK DRV,SE,ALL,,35.99,53.15,1.5,1.5,2,2,5.68,10.08,0.00,0.36,0.00
10/26/2018,Madison,ELECTRICIAN,NW,ALL,,42.01,44.26,1.5,1.5,2,2,9.25,12.92,0.00,0.21,0.00
12/14/2018,Madison,ELECTRICIAN,SE,ALL,,39.79,42.18,1.5,1.5,2,2,7.99,11.04,0.00,1.00,2.39
4/5/2019,Madison,ELECTRONIC SYS TECH,NW,BLD,,31.75,33.75,1.5,1.5,2,2,9.25,6.60,0.00,0.40,0.00
4/5/2019,Madison,ELECTRONIC SYS TECH,SE,BLD,,33.52,35.52,1.5,1.5,2,2,3.65,9.76,0.00,0.40,0.00
8/15/2018,Madison,ELEVATOR CONSTRUCTOR,All,BLD,,48.54,54.61,2,2,2,2,15.43,16.61,3.88,0.61,0.00
8/15/2018,Madison,FLOOR LAYER,All,BLD,,33.43,34.18,1.5,1.5,2,2,7.25,9.25,0.00,0.50,0.00
8/15/2018,Madison,GLAZIER,All,BLD,,35.91,37.91,1.5,1.5,2,2,6.25,10.20,0.00,0.68,0.00
11/16/2018,Madison,HT/FROST INSULATOR,ALL,BLD,,38.70,39.70,1.5,1.5,2,2,10.26,12.21,3.90,0.70,0.00
4/5/2019,Madison,IRON WORKER,All,ALL,,32.25,34.25,1.5,1.5,2,2,9.71,16.25,0.00,0.42,0.00
4/5/2019,Madison,LABORER,NW,ALL,,30.59,31.09,1.5,1.5,2,2,6.30,16.85,0.00,0.80,0.00
4/5/2019,Madison,LABORER,SE,ALL,,31.44,31.94,1.5,1.5,2,2,8.25,14.05,0.00,0.80,0.00
